Kwiejce-Zbiornik D,R,342,-,-,"czarnkowsko-trzcianecki,strzelecko-drezdenecki"
Łekno,Z,1 299,-,-,wągrowiecki
Objezierze,Z,1 329,-,-,obornicki
Panienka,R,348,-,-,jarociński
Sierpówko-Kiączyn,R,2 328,-,-,szamotulski
Skic,Z,410,-,-,złotowski
Skic-Kujan,R,3 065,-,-,złotowski
Strzyżewo Kościelne,Z,78,-,-,gnieźnieński
Sypniewo II,Z,10,-,-,złotowski
Wrząca,Z,26,-,-,czarnkowsko-trzcianecki
Zbąszyń,Z,149,-,-,nowotomyski
Będgoszcz,P,4 828,-,-,pyrzycki
Białogórzyno,Z,94,-,-,białogardzki
Bonin (rejon),R,413,-,-,koszaliński
Bugno,P,1 365,-,-,szczecinecki
Człopa,R,1 338,-,-,wałecki
Dąbrowa Nowogardzka-Karsk,R,1 993,-,-,goleniowski
Dębina,R,177,-,-,gryfiński
Dębina III,Z,906,-,-,gryfiński
Dzierżęcino (rejon),R,150,-,-,m.Koszalin
Giżyn,P,8 555,-,-,pyrzycki
Grabowo,Z,920,-,-,sławieński
Gwiazdowo-Kwasowo,R,1 043,-,-,sławieński
Hanki-Mirosławiec,Z,1 178,-,-,wałecki
Kłanino-Bobrowo,P,546,-,-,koszaliński
Konotop III,P,154,-,-,drawski
Kraśnik-Recz,P,1 805,-,-,choszczeński
Krosino-Mołstowo,R,5 504,-,-,"łobeski, świdwiński"
Krosino-Mołstowo 1,R,49,-,-,świdwiński
Lubiatowo,P,10 843,-,-,pyrzycki
Lubiatowo II,Z,636,-,-,pyrzycki
Lubiatowo IV,E,1 305,1 305,30,pyrzycki
Łubianka,P,1 508,-,-,myśliborski
Malechowo,P,336,-,-,sławieński
Marcelin,Z,138,-,-,szczecinecki
Mielenko Drawskie,Z,128,-,-,drawski
Mosina II,T,42,42,-,szczecinecki
Pęczerzyno-Rynowo,Z,953,234,-,"łobeski, świdwiński"
Prostynia II,Z,-,-,-,drawski
Rusinowo,Z,66,-,-,świdwiński
Sławoszewo II,R,1,-,-,policki
Strzeszów,E,816,360,1,gryfiński
Suliszewo,Z,1 877,-,-,choszczeński
Tyczewo,Z,113,-,-,"białogardzki, koszaliński"
Tyczewo I,Z,559,-,-,białogardzki
Wielimskie Bagno,R,803,-,-,szczecinecki
Wierzbno,P,3 061,-,-,pyrzycki
Witkowo,P,506,-,-,stargardzki
Wołowe Lasy,R,1 178,-,-,wałecki
Wyszebórz (rejon),R,599,-,-,koszaliński
Żelewo,R,24,-,-,gryfiński
Bocheniec,R,24.00,-,nan,-
Tokarnia,R,3.70,-,nan,-
Braszowice,E,3 471.31,3 471.31,65.25,ząbkowicki
Grochów,P,2 718.00,-,-,ząbkowicki
Szklary,P,295.80,-,-,ząbkowicki
Wiry,Z,4 110.40,-,-,świdnicki
Wiry-Gogołów,P,1 700.00,-,-,świdnicki
Wiry-Tąpadła,P,1 206.00,-,-,świdnicki
Unewel-Wschód,R,9 060.00,-,-,opoczyński
Wygnanów,R,3 546.10,-,-,opoczyński
Zajączków,P,82 824.00,-,-,opoczyński
Szczakowa,E,31 297.28,1 500.99,352.83,"będziński, olkuski"
Zębiec,Z,5 781.00,-,-,"radomski,starachowicki"
Dylaki,R,5 473.95,-,-,opolski
Grodziec I,Z,23 100.00,-,-,opolski
Krasiejów,Z,470.00,-,-,opolski
Myślina I,Z,383.00,-,-,oleski
Myślina II,Z,544.15,-,-,oleski
Myślina III,Z,1 344.00,-,-,oleski
Niwki,P,15 509.00,-,-,lubaczowski
Strzelno,P,185.00,-,-,pucki
Biskupice X,P,133.00,-,-,częstochowski
Bobrowniki,R,389.00,-,-,tarnogórski
Dąbrowno,P,290.00,-,-,myszkowski
Gołuchowice,P,507.00,-,-,zawierciański
Hucisko I,Z,132.00,-,-,częstochowski
Hucisko II,R,184.00,-,-,częstochowski
Kąty Chorońskie,Z,1 957.12,-,-,częstochowski
Kotysów,R,317.00,-,-,częstochowski
Krasawa II,P,841.00,-,-,częstochowski
Kroczyce I i II,R,230.00,-,-,zawierciański
Krótka Wieś,P,17.00,-,-,częstochowski
Kuźle I,P,240.00,-,-,częstochowski
Lelonki,R,353.00,-,-,myszkowski
Liszki-Postaszowice,R,455.00,-,-,myszkowski
Lusławice IV,Z,-,-,-,częstochowski
Lusławice V,P,266.00,-,-,częstochowski
Masłońskie,P,12 614.00,-,-,myszkowski
Niegowa (rej.),Z,321.05,-,-,myszkowski
Niegowa XV,R,642.00,-,-,myszkowski
Niegówka,Z,718.80,-,-,myszkowski
Ogorzelnik I i II,R,242.00,-,-,myszkowski
Olsztyn I - rej.,Z,588.00,-,-,częstochowski
Olsztyn II,Z,448.00,-,-,częstochowski
Olsztyn II - rej.,Z,593.00,-,-,częstochowski
Piasek,P,40.70,-,-,częstochowski
Podgrabie,P,93.00,-,-,częstochowski
Poraj,Z,243.00,-,-,myszkowski
Przewodziszowice,Z,176.00,-,-,myszkowski
Rej. Olsztyna,Z,137.00,-,-,częstochowski
Rej. Złotego Potoku,Z,1 030.00,-,-,częstochowski
Siedlec VII,P,164.00,-,-,częstochowski
Siemierzyce,R,153.00,-,-,zawierciański
Sieraków,P,542.00,-,-,częstochowski
Staszówka,Z,261.00,-,-,będziński
Wolnica-Zapasieka,P,94.00,-,-,częstochowski
Zawisna,Z,1 264.60,-,-,częstochowski
Zawisna II,E,1 437.54,719.12,63.16,częstochowski
Zawisna IV,Z,4 304.19,-,-,częstochowski
Zawisna V,R,12 680.06,-,-,częstochowski
Złoty Potok,Z,-,-,-,częstochowski
Złoty Potok II,Z,1 079.00,-,-,częstochowski
"Złoty Potok-Leśniczówka",R,492.00,-,-,częstochowski
Zrębice,Z,2 871.10,-,-,częstochowski
Zrębice I,P,58.00,-,-,częstochowski
Brzeście,P,7 599.00,-,-,włoszczowski
Dąbrówka - pole II,Z,117.00,-,-,włoszczowski
Posłowice,Z,637.40,-,-,m.Kielce
Rumin,R,13 070.00,-,-,koniński
"WęgorzewoKoszalińskie",P,7 596.00,-,-,koszaliński
Ławica Słupska-Bałtyk S*,Z,45 419,-,-,Bałtycki Obszar Morski
"""Południowa Ławica Środkowa""Bałtyk Południowy*",E,48 426,47 875,1 695,Bałtycki Obszar Morski
Zatoka Koszalińska*,T,37 734,37 336,-,Bałtycki Obszar Morski
Bagno,R,53,-,-,trzebnicki
Bagno I,Z,1 133,-,-,trzebnicki
Baranowice,R,6 166,-,-,górowski
Bartniki III*,E,6 422,5 508,58,ząbkowicki
Bądzów I,R,2 774,-,-,głogowski
Biała*,E,5 303,3 202,201,legnicki
Białobrzezie,R,19 145,-,-,"strzeliński, wrocławski"
Bielanka I*,T,1 379,1 379,-,lwówecki
Bielanka (p. E)*,P,55 919,-,-,"lwówecki, złotoryjski"
Bielanka (p. W)*,P,28 752,-,-,lwówecki
Bielany,E,1 373,1 373,5,jaworski
Bielany-Południe*,E,5 043,2 231,35,jaworski
Bielawa Dolna*,R,41 220,-,-,zgorzelecki
Bierkowice*,Z,2 991,761,-,kłodzki
Bierkowice 1*,E,6 934,6 934,150,kłodzki
Biskupin,Z,305,-,-,legnicki
Boguszyce,E,14 015,14 008,132,oleśnicki
Boguszyce II,R,1 408,-,-,oleśnicki
Boguszyce III,R,326,-,-,oleśnicki
Bolesławice III*,Z,5 400,-,-,bolesławiecki
Bolesławice p.2*,T,1 381,1 381,-,bolesławiecki
Bolesławice p.III*,E,518,510,37,bolesławiecki
Bolesławiec II*,Z,1 914,-,-,bolesławiecki
Borek,Z,936,-,-,trzebnicki
Borszyn Wielki,E,136,-,20,górowski
Brodowice,E,1 808,1 808,24,lubiński
Brzezia Łąka,R,3 166,-,-,wrocławski
Brzezinka,R,3 483,3 243,-,oleśnicki
Brzezinka Średzka,E,102,-,24,średzki
Brzezinka Średzka-Plaża,T,3 396,2 734,-,średzki
Brzezinki*,Z,2 255,-,-,oławski
Brzezinki I*,E,1 397,966,106,oławski
Brzeźnik I*,E,5 452,5 452,6,bolesławiecki
Buczyna I,R,4 734,2 311,-,polkowicki
Bukowina 1,E,-,-,2,oleśnicki
Buków*,R,2 662,-,-,świdnicki
Bychowo,T,313,138,-,trzebnicki
Bychowo I,T,147,82,-,trzebnicki
Byczeń I*,E,4 051,3 239,331,ząbkowicki
Bystrzyca Oławska,E,24 406,15 147,620,oławski
Chałupki*,R,3 374,-,-,ząbkowicki
Chełm,R,3 860,-,-,średzki
Chocianowiec*,Z,220,-,-,polkowicki
Chomiąża I,E,1 272,1 272,10,średzki
Chróstnik I,R,2 553,-,-,lubiński
Chrząstawa Mała 1,R,4 094,-,-,wrocławski
Chrząstawa Wlk.-S,Z,749,-,-,wrocławski
Chrząstawa Wschód,E,1 194,1 194,100,wrocławski
Chwałowice I,R,377,-,-,oławski
Czaple I*,Z,1 623,-,-,złotoryjski
Czaple II*,E,13 191,13 191,331,złotoryjski
Czarnoborsko,T,614,570,-,górowski
Czernica-Ratowice,Z,4 182,-,-,wrocławski
Czernikowice*,T,1 745,1 745,-,legnicki
Czernikowice II*,T,499,499,-,legnicki
Czerwona Woda,E,13 593,8 792,14,zgorzelecki
Czeszów,R,43,-,-,trzebnicki
Dankowice,R,193,-,-,głogowski
Dębnica*,T,1 522,1 342,-,trzebnicki
Dębowiec,R,81,-,-,ząbkowicki
Dębowy Gaj**,R,1 349,-,-,lwówecki
Dłużyce*,R,357,-,-,lubiński
Dobków*,T,272,272,-,złotoryjski
Dobków I*,E,4 448,4 448,29,złotoryjski
Doboszowice-Debra,R,670,-,-,ząbkowicki
Dobrocin,Z,675,-,-,dzierżoniowski
Dobroszów Oleśnicki I,R,712,-,-,wrocławski
Dobroszyce,R,4 487,-,-,oleśnicki
Dobrzejów,Z,53,-,-,legnicki
Domanice*,E,18 838,6 852,645,wrocławski
Domanów I,T,459,-,-,kamiennogórski
Domanów III,E,284,-,34,kamiennogórski
Dunino (zbiornik)*,P,17 606,-,-,legnicki
Dunino-Wschód*,R,12 166,-,-,legnicki
Dunino-Zachód*,R,8 447,-,-,legnicki
Folwark,Z,2 279,-,-,trzebnicki
Garwół,E,0,-,4,wołowski
Glinka,Z,97,-,-,górowski
Głoska I,R,169,-,-,średzki
Głoska II,Z,109,-,-,średzki
Głoska III,R,200,-,-,średzki
Głoska IV,R,1 311,-,-,średzki
Głoska V,R,137,-,-,średzki
Gniewków-Okopy*,R,3 532,-,-,świdnicki
Gniewomierz*,P,5 576,-,-,legnicki
Gola - Krościna Mała,T,1 994,857,-,trzebnicki
Golędzinów I,R,518,-,-,trzebnicki
Gołaczów,Z,710,-,-,legnicki
Gorzelin,R,82,-,-,lubiński
Gorzuchów*,Z,1 076,-,-,kłodzki
Gostyń,E,1 901,1 545,1,polkowicki
Gozdanin*,E,619,619,34,zgorzelecki
Gozdanin I*,E,2 390,2 390,92,zgorzelecki
Gozdanin II*,E,2 777,2 777,6,zgorzelecki
Gozdawa,R,70,-,-,średzki
Grabowno Wielkie,E,519,519,18,oleśnicki
Grochotów,R,243,-,-,świdnicki
Grochowice,Z,39,-,-,głogowski
Grochowiska*,R,7 217,-,-,ząbkowicki
Grodziszcze,R,344,-,-,polkowicki
Guzice II,E,974,974,54,polkowicki
Gwizdanów,Z,615,-,-,lubiński
Jaczków**,R,244,-,-,wałbrzyski
Jaczów III B,E,236,-,6,głogowski
Jaczów V,T,526,271,-,głogowski
Jaczów VI,E,496,496,99,głogowski
Jaczów VII,R,743,-,-,głogowski
Jaczów VIII,R,255,-,-,głogowski
Jagodnik*,P,7 667,-,-,świdnicki
Jakuszów I*,R,793,793,-,legnicki
Jakuszów II,R,2 435,2 435,-,legnicki
Jankowice*,R,4 761,-,-,"oławski, wrocławski"
Janowice Wielkie*,Z,318,-,-,jeleniogórski
Januszkowice,Z,1 465,-,-,wrocławski
Jawor N*,R,324,-,-,jaworski
Jaźwina,E,2 271,2 271,35,dzierżoniowski
Jaźwiny,Z,33,-,-,trzebnicki
Jerzmanowice*,T,14 958,11 445,-,legnicki
Jezierzyce Wielkie I*,T,5 747,5 976,-,wrocławski
Jędrzychowice III*,E,122,-,0,zgorzelecki
Jugowice,Z,147,-,-,wałbrzyski
Jurcz,R,11 633,-,-,lubiński
Jurcz ME,R,6 900,-,-,lubiński
Jurków*,Z,756,-,-,bolesławiecki
Kadłub,T,60,-,-,średzki
Kadłub I,T,226,-,-,średzki
Kadłub II,R,204,-,-,średzki
Kalinowa,Z,318,-,-,strzeliński
Kalinowa I,Z,400,-,-,strzeliński
Kamień*,R,35,-,-,oleśnicki
Kamionna*,R,681,-,-,wrocławski
Kamionna I*,E,9 948,1 991,303,wrocławski
Karnice,R,87,-,-,trzebnicki
Karów,P,30 757,-,-,górowski
Karszów,Z,58,-,-,strzeliński
Karszów I,E,1 160,350,16,strzeliński
Karszów II,Z,-,-,-,strzeliński
Kaszówka*,R,1 388,-,-,strzeliński
Kazanów,R,159,-,-,strzeliński
Kąkolno,R,363,-,-,górowski
Kębłów*,R,91,-,-,lubiński
Kębłów I,R,1 584,-,-,lubiński
Kierżno,R,458,-,-,bolesławiecki
Kilianów*,R,4 172,-,-,wrocławski
Kilianów II*,E,336,-,14,wrocławski
Kilianów III,E,367,1 103,194,wrocławski
Kłodzko-Ustronie I*,R,41,-,-,kłodzki
Kłodzko-Ustronie II*,E,243,-,29,kłodzki
Kochlice,E,645,645,23,legnicki
Kolonia Pątnów*,R,397,397,-,legnicki
Konary*,E,147,-,22,wołowski
Konary-Południe,R,1 452,-,-,wołowski
Korzeńsko,E,141,-,0,trzebnicki
Kościelnik*,Z,168,-,-,lubański
Kowalowo I,E,3 034,2 353,82,górowski
Kozie Doły,Z,500,-,-,głogowski
Kozów I*,R,534,-,-,złotoryjski
Kozów II*,E,491,-,34,złotoryjski
Kraszowice*,E,26 400,10 117,425,bolesławiecki
Kraszów*,Z,26,-,-,oleśnicki
Kraszów II-1,E,188,-,3,oleśnicki
Kryniczno,R,67,-,-,średzki
Kryniczno I,Z,774,-,-,średzki
Kryniczno III,T,66,-,-,średzki
Kryniczno IV,E,436,436,1,średzki
Kryniczno V,R,241,-,-,średzki
Krzczonów,Z,2 055,-,-,świdnicki
Krzczonów 1,Z,1 526,-,-,świdnicki
Krzczonów I,R,3 341,-,-,"dzierżoniowski,świdnicki"
Krzeczyn,R,1 531,-,-,lubiński
Krzeczyn-Obora,R,3 184,-,-,lubiński
Krzeszówek I,R,709,-,-,kamiennogórski
Książnica Wschód,E,6 069,3 590,124,dzierżoniowski
Księginice*,T,247,106,-,legnicki
Kuklice,R,4 390,-,-,wrocławski
Kunice IV*,E,1 691,1 691,100,legnicki
Kunice V*,E,3 911,3 911,164,legnicki
Kunice-Pątnów*,T,1 293,1 137,-,legnicki
Kurowice*,E,87,-,21,głogowski
Kwiatów*,P,8 712,-,-,"legnicki, złotoryjski"
Laskowa,Z,82,-,-,trzebnicki
Laskowa II,T,365,112,-,trzebnicki
Laskowice*,P,15 249,-,-,bolesławiecki
Lasów N*,R,5 288,-,-,zgorzelecki
Lasów-Żarka*,R,18 316,-,-,zgorzelecki
Lasów-Żarka Północ*,E,11 010,5 684,100,zgorzelecki
Legnica-pole Wschodnie*,P,283 660,-,-,"legnicki, m.Legnica"
Lenartowice*,R,68 262,-,-,średzki
Lenartowice I*,R,3 050,-,-,średzki
Lenartowice II,T,13 989,13 475,-,średzki
Ligota Mała,E,548,548,54,oleśnicki
Ligota Mała I,R,7 337,-,-,oleśnicki
Ligota Polska,Z,918,-,-,oleśnicki
Lipowiec,Z,824,-,-,górowski
Lubiąż,Z,195,-,-,wołowski
Lubień*,P,4 134,-,-,"jaworski, legnicki"
Luboszyce*,E,3 625,3 721,138,górowski
Luboszyce I,R,510,485,-,górowski
Lutynia,Z,112,-,-,średzki
Łagoszów Wielki,R,862,-,-,polkowicki
Łany,Z,543,-,-,wrocławski
Łazarzowice I,R,117,-,-,wołowski
Łazy Wielkie,R,140,-,-,milicki
Łaźniki*,E,73,-,1,złotoryjski
Łowęcice,T,731,355,-,średzki
Malczyce I,Z,308,-,-,średzki
Małomice,R,1 204,1 136,-,lubiński
Maniów*,T,1 568,185,-,wrocławski
Maniów I*,R,796,-,-,wrocławski
Marysin,Z,123,-,-,górowski
Męcinka,Z,5,-,-,jaworski
Michałów,Z,115,-,-,średzki
Mienice,R,76,-,-,trzebnicki
Mierzwin I*,R,1 995,-,-,bolesławiecki
Mierzwin II*,R,3 993,-,-,bolesławiecki
Mierzwin III*,R,3 478,-,-,bolesławiecki
Mietków*,Z,351,-,-,wrocławski
Międzyrzecze*,P,2 961,-,-,świdnicki
Miłkowice*,R,647,-,-,legnicki
Miłocice,R,3 022,-,-,oławski
Miłoszyce,T,1 189,1 189,-,oławski
Minkowice Oławskie,T,499,499,-,oławski
Minkowice Oławskie I,Z,169,-,-,oławski
Mirków-Oleśnica,Z,2 227,-,-,wrocławski
Mleczno,R,570,-,-,lubiński
Mokry Dwór*,P,46 317,-,-,"m.Wrocław,wrocławski"
Mokrzeszów,E,336,336,27,świdnicki
Mściwojów,Z,221,-,-,jaworski
Mysłów II,E,2 707,2 707,35,jaworski
Mysłów III,Z,747,-,-,jaworski
Naborów,E,19,-,4,wołowski
Naborów I,E,23,-,1,wołowski
Nawojów Łużycki*,Z,326,-,-,lubański
Niegoszów*,R,9 488,-,-,świdnicki
Niwnice*,R,233,-,-,lwówecki
Nowa*,P,50 664,-,-,"bolesławiecki,lwówecki"
Nowa Wieś Grodziska*,Z,148,-,-,złotoryjski
Nowa Wieś Kącka,Z,116,-,-,wrocławski
Nowa Wieś Legnicka I*,Z,-,-,-,legnicki
Nowa Wieś Złotoryjska*,E,64,-,19,złotoryjski
Nowa Wieś Złotoryjska I*,E,28,-,19,złotoryjski
Nowa Wieś Złotoryjska II*,R,1 407,-,-,złotoryjski
Nowica,E,1 188,1 098,209,oleśnicki
Nowica I,R,8 639,-,-,oleśnicki
Nowy Dwór,R,170,-,-,oławski
Nowy Jaworów I*,E,5 822,1 723,116,świdnicki
Nowy Jaworów IV*,R,3 584,-,-,świdnicki
Obora I,R,729,-,-,lubiński
Obora II,R,1 093,860,-,lubiński
Ocice - Mierzwin I*,R,4 022,-,-,bolesławiecki
Ocice - Mierzwin II*,R,19 510,-,-,bolesławiecki
Ocice - Nowe*,R,1 354,-,-,bolesławiecki
Ocice II*,R,3 954,-,-,bolesławiecki
Ocice III,R,tylko pzb.,-,-,bolesławiecki
Ogorzelec,T,408,-,-,polkowicki
Okmiany*,E,50 078,4 581,324,"bolesławiecki,legnicki"
Okmiany ME*,E,2 192,1 150,3,legnicki
Okmiany ME I*,E,1 106,1 106,18,legnicki
Okmiany Południe*,E,2 573,2 304,190,legnicki
Olbrachcice Wielkie,R,290,-,-,ząbkowicki
Olszna II*,Z,899,-,-,bolesławiecki
Olszna II-MK*,E,54 121,13 606,160,bolesławiecki
Olszna IV-V*,P,1 358,-,-,bolesławiecki
Olszna V*,Z,4 114,-,-,bolesławiecki
Olszówka,Z,60,-,-,oleśnicki
Olszyna Średnia**,Z,34,-,-,lubański
Olszyny,Z,39,-,-,kamiennogórski
Ose II*,Z,35,-,-,oleśnicki
Ose III,R,208,-,-,oleśnicki
Osetnica*,E,4 355,4 355,260,legnicki
Osiek I,Z,378,-,-,średzki
Osła*,R,4 509,-,-,bolesławiecki
Osłowice,Z,167,-,-,górowski
Osłowice I,T,1 824,2 974,-,górowski
Ostaszów I,R,333,333,-,polkowicki
Ostrowina,R,64,-,-,oleśnicki
Otok*,P,41 364,-,-,bolesławiecki
Ozorowice,Z,68,-,-,trzebnicki
Ozorowice 1,R,199,-,-,trzebnicki
Pakosławsko AK,T,48,-,-,milicki
Pakosławsko AK II,E,65,-,31,milicki
Paniowice*,T,9 699,205,-,trzebnicki
Parzyce,R,404,-,-,bolesławiecki
Paszowice II,T,378,-,-,jaworski
Pawłów Trzebnicki,T,376,315,-,trzebnicki
Pęgów - Zofia,R,851,-,-,trzebnicki
Pększyn,T,1 655,1 459,-,trzebnicki
Piekary*,T,187,-,-,średzki
Pieńsk*,T,23 223,3 867,-,zgorzelecki
Piersno,R,22,-,-,średzki
Pierwoszów,E,795,491,104,trzebnicki
Pierwoszów II,R,277,-,-,trzebnicki
Pietrowice Małe,R,11 829,-,-,trzebnicki
Pilce-Suszka III**,Z,444,-,-,ząbkowicki
Piotroniowice,Z,304,-,-,wołowski
Piotroniowice II,R,410,-,-,wołowski
Piotroniowice III,E,36,-,4,wołowski
Piotroniowice V,R,345,-,-,wołowski
Piotrowice I*,Z,175,-,-,jaworski
Piotrowice II*,Z,298,-,-,jaworski
Pisarzowice,R,3 319,-,-,średzki
Pisarzowice 1,R,1 982,-,-,średzki
Piskorzowice,E,341,-,10,średzki
Podolany*,R,471,-,-,złotoryjski
Pomianów*,E,775,330,99,ząbkowicki
Potworów I,Z,170,-,-,ząbkowicki
Prawików*,T,15,-,-,wołowski
Proszkowice*,Z,3 858,-,-,wrocławski
Proszkowice I*,R,446,-,-,wrocławski
Przemków III*,Z,1 283,-,-,polkowicki
Przemków IV*,Z,1 229,-,-,polkowicki
Przemków V*,R,2 356,-,-,polkowicki
Przyłęk-Pilce**,E,78 719,7 954,662,ząbkowicki
Psary,R,127,-,-,górowski
Rachów,Z,222,-,-,średzki
Radomierzyce*,Z,20,-,-,zgorzelecki
Radosław,T,4 721,3 011,-,górowski
Radosław II,T,223,223,-,górowski
Radosław IV,E,4 713,3 997,324,górowski
Radosław V,E,3 025,2 838,71,górowski
Radostów Średni II*,E,360,360,17,lubański
Radostów Średni III,Z,739,-,-,lubański
Radziechów*,P,7 400,-,-,złotoryjski
Radziechów I*,E,1 887,1 887,172,złotoryjski
Radziechów II*,R,1 625,-,-,złotoryjski
Radziechów III*,R,4 137,4 137,-,złotoryjski
Rakowice - Zbiornik*,E,49 578,44 838,847,lwówecki
Rakowice Wielkie*,E,tylko pzb.,-,25,lwówecki
Ramiszów,R,48,-,-,wrocławski
Raszowa,E,4 272,3 837,20,lubiński
Raszowice*,P,13 725,-,-,trzebnicki
Raszowice II,T,3 131,2 578,-,trzebnicki
Rędzin,Z,317,-,-,m.Wrocław
Rochowice I,R,401,369,-,strzeliński
Rochowice II,E,1 497,1 497,27,strzeliński
Rogoźnik*,R,349,-,-,legnicki
Rokitki*,Z,6 110,-,-,legnicki
Rokitki I*,Z,126,-,-,legnicki
Rokitki II*,T,1 290,1 290,-,legnicki
Rokitki III*,T,5 296,1 694,-,legnicki
Rolantowice,E,284,284,36,wrocławski
Rolantowice I,E,2 485,1 175,95,wrocławski
Ruszowice II,Z,49,-,-,głogowski
Ruszowice III,Z,36,-,-,głogowski
Ruszowice IV,Z,27,-,-,głogowski
Rzędziszowice I,E,348,348,12,trzebnicki
Rzędziszowice I-1,E,451,451,1,trzebnicki
Rzymówka - Zbiornik**,R,45 690,-,-,"legnicki, złotoryjski"
Sadków,Z,8,-,-,oleśnicki
Sadków - Transped,Z,93,-,-,oleśnicki
Sadowice*,R,1 661,-,-,wrocławski
Sątok,E,4 092,4 046,12,oleśnicki
Sędzice,E,61,262,30,trzebnicki
Sędzisław*,Z,-,-,-,"kamiennogórski,wałbrzyski"
Sędzisław II*,Z,160,-,-,"kamiennogórski,wałbrzyski"
Sędzisław III*,Z,0,-,-,wałbrzyski
Sędzisław IV**,R,661,-,-,kamiennogórski
Siciny*,Z,143,-,-,górowski
Siciny 2,Z,137,-,-,górowski
Siciny 3,R,75,-,-,górowski
Siedlakowice,Z,459,-,-,wrocławski
Siedlakowice I,E,9 152,9 152,238,wrocławski
Siedlce*,P,80 866,-,-,"oławski, wrocławski"
Siedlce-Północ,R,1 774,-,-,oławski
Siekierzyce*,P,10 889,-,-,jaworski
Siemidrożyce I,T,1 027,1 027,-,średzki
Siemidrożyce II*,R,4 206,-,-,średzki
Sieroszowice,R,374,-,-,polkowicki
Składowice III,Z,497,-,-,lubiński
Składowice IV,R,258,-,-,lubiński
Sławnikowice,Z,132,-,-,zgorzelecki
Słone,E,83,-,4,głogowski
Słup I*,E,62,62,3,jaworski
Słup (zbiornik)**,R,12 825,-,-,jaworski
Smogorzówek*,T,34,-,-,wołowski
Smolna,R,2 659,-,-,oleśnicki
Sobolew,Z,43,-,-,jaworski
Sobolew I,T,1 344,1 344,-,jaworski
Sobolew II,R,1 408,-,-,jaworski
Stankowice*,R,23,-,-,lubański
Stara Kraśnica,E,112,-,8,złotoryjski
Stary Jaworów - Piaskownia,Z,1 248,-,-,świdnicki
Stary Wołów,R,266,-,-,wołowski
Stoszyce*,E,1 063,1 056,410,wrocławski
Stoszyce II*,R,19 104,18 237,-,wrocławski
Stoszyce II-1*,E,695,695,27,wrocławski
Stoszyce III*,R,4 140,-,-,wrocławski
Stoszyce IV*,R,3 757,-,-,wrocławski
Stradomia Dolna,R,1 237,-,-,oleśnicki
Stronia II,Z,1 756,-,-,oleśnicki
Stronia III,E,5,5,8,oleśnicki
Stróża Górna II*,E,1 049,945,188,wrocławski
Stróża Północ*,R,12 937,-,-,wrocławski
Strzegomiany,T,tylko pzb.,341,-,wrocławski
Strzelce,E,299,299,51,oleśnicki
Strzelce I,Z,1 209,-,-,oleśnicki
Strzelce II,E,2 363,2 363,47,oleśnicki
Strzelce III,R,887,-,-,oleśnicki
Strzelce-Kolonia,E,6 525,3 998,540,oleśnicki
Sucha Wielka,Z,183,-,-,trzebnicki
Sułów Wielki,Z,113,-,-,górowski
Sułów Wielki I,Z,118,-,-,górowski
Sułów Wielki II,R,976,-,-,górowski
Sułów-Zbiornik,P,47 632,-,-,milicki
Szaszorowice,Z,1 722,-,-,górowski
Szczepankowice II,E,280,-,23,wrocławski
Szczyglice II,Z,115,-,-,głogowski
Szczytniki I,E,1 055,168,140,legnicki
Szczytniki II,E,364,-,22,legnicki
Szczytniki Małe,T,1 791,1 791,-,legnicki
"Szczytniki p. A,B,C,D*",E,49 478,11 263,872,legnicki
Szewce,R,113,-,-,trzebnicki
Szewce II,R,7 074,-,-,trzebnicki
Ścinawka Dolna*,R,2 319,-,-,kłodzki
Ścinawka Dolna I*,Z,445,-,-,kłodzki
Ścinawka Dolna II*,T,238,222,-,kłodzki
Ścinawka Dolna III-1*,R,330,-,-,kłodzki
Ścinawka Dolna V*,R,1 106,-,-,kłodzki
Ścinawka Dolna-Wschód,E,60,-,8,kłodzki
Ścinawka Dolna-Wschód 1,T,186,-,-,kłodzki
Śleszów,R,631,631,-,górowski
Śmiałowice*,R,14 500,-,-,świdnicki
Świebodów,Z,388,-,-,milicki
Świebodzice,R,904,-,-,świdnicki
Świebodzice II*,Z,389,-,-,świdnicki
Tarnowiec,R,41,-,-,trzebnicki
Tokary,R,346,-,-,wrocławski
Tokary 1,R,343,-,-,wrocławski
Tokary I,R,3 033,-,-,wrocławski
Topola-Śrem*,R,20 964,-,-,ząbkowicki
Topola-Zbiornik*,E,3 844,3 448,360,ząbkowicki
Trzebicko,E,106,-,1,milicki
Trzebień II*,T,2 344,1 784,-,bolesławiecki
Trzebień-Zbiornik*,R,86 346,-,-,bolesławiecki
Tylice,R,59,-,-,zgorzelecki
Uciechów,R,74,-,-,dzierżoniowski
Ujazd,R,39,-,-,milicki
Wąwolnica,R,7 021,-,-,strzeliński
Wierzbno*,P,9 156,-,-,świdnicki
Wilczków,R,1 242,-,-,średzki
Wilczyce*,R,1 062,1 003,-,legnicki
Wilczyn,R,1 070,-,-,trzebnicki
Wilkocin*,P,2 078,-,-,polkowicki
Wilkocin I,E,5 868,3 110,226,polkowicki
Wilkocin II*,R,3 999,-,-,polkowicki
Wilkowa Wielka,R,92,-,-,trzebnicki
Wilków,R,23,-,-,świdnicki
Wilkszyn-Miłoszyn,E,2 592,2 592,44,średzki
Witoszów Górny*,Z,38,-,-,świdnicki
